"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Wausau, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","91.0","36.0","55.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","18.0","4.0","14.0","-"
"25-34 years","21.0","10.0","11.0","-"
"35-44 years","25.0","12.0","13.0","-"
"45-54 years","15.0","5.0","10.0","-"
"55-64 years","6.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","D","D","-"
"Married","73.0","30.0","43.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","-","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","12.0","7.0","5.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","17.0","6.0","11.0","-"
"Unknown","51.0","18.0","33.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","D","D","-","-"
"Canada","D","D","-","-"
"Ecuador","D","-","D","-"
"Iran","D","-","D","-"
"Korea","D","-","D","-"
"Laos","59.0","D","D","-"
"Mexico","D","-","D","-"
"Panama","D","-","D","-"
"Philippines","3.0","-","3.0","-"
"Poland","D","D","-","-"
"Romania","D","-","D","-"
"Sri Lanka","D","D","-","-"
"Switzerland","D","D","-","-"
"Thailand","13.0","D","D","-"
"Tunisia","D","D","-","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
