"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Topeka, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","80.0","36.0","44.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","12.0","4.0","8.0","-"
"25-34 years","24.0","14.0","10.0","-"
"35-44 years","21.0","11.0","10.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","6.0","D","D","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","8.0","7.0","-"
"Married","56.0","23.0","33.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","8.0","D","D","-"
"Sales","D","D","-","-"
"Administrative support","D","D","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","8.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","3.0","-"
"Military","-","-","-","-"
"No occupation","7.0","3.0","4.0","-"
"Unknown","43.0","17.0","26.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Brazil","D","-","D","-"
"Cambodia","D","-","D","-"
"Cameroon","D","D","-","-"
"Canada","D","-","D","-"
"China","5.0","D","D","-"
"Colombia","D","-","D","-"
"Dominican Republic","D","-","D","-"
"Ecuador","D","D","-","-"
"Finland","D","-","D","-"
"Germany","D","D","-","-"
"Guatemala","D","D","D","-"
"India","6.0","D","D","-"
"Japan","D","-","D","-"
"Korea","3.0","D","D","-"
"Mexico","27.0","19.0","8.0","-"
"Pakistan","D","D","D","-"
"Panama","D","-","D","-"
"Russia","4.0","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","13.0","3.0","10.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
