"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Total","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","660477.0","294244.0","365807.0","426.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","65592.0","29216.0","36348.0","28.0"
"25-34 years","167320.0","68675.0","98552.0","93.0"
"35-44 years","192811.0","88575.0","104133.0","103.0"
"45-54 years","108277.0","49092.0","59116.0","69.0"
"55-64 years","74352.0","35313.0","38959.0","80.0"
"65 years and over","52125.0","23373.0","28699.0","53.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","140971.0","69591.0","71380.0","-"
"Married","438805.0","197458.0","241347.0","-"
"Other","74689.0","24279.0","50410.0","-"
"Unknown","6012.0","2916.0","2670.0","426.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","62228.0","31438.0","30790.0","-"
"Service occupations","23943.0","8319.0","15624.0","-"
"Sales and office occupations","24554.0","7730.0","16824.0","-"
"Farming, fishing, and forestry occupations","929.0","800.0","129.0","-"
"Construction, extraction, maintenance and repair occupations","6798.0","6696.0","102.0","-"
"Production, transportation, and material moving occupations","30256.0","21478.0","8778.0","-"
"Military","4562.0","3612.0","950.0","-"
"No occupation/not working outside home","75701.0","25166.0","50535.0","-"
"Homemakers","15702.0","159.0","15543.0","-"
"Students or children","42756.0","16531.0","26225.0","-"
"Retirees","9832.0","5572.0","4260.0","-"
"Unemployed","7411.0","2904.0","4507.0","-"
"Unknown","431506.0","189005.0","242075.0","426.0"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","8175.0","3909.0","4261.0","5.0"
"Canada","8473.0","3771.0","4691.0","11.0"
"China","33134.0","13757.0","19371.0","6.0"
"Colombia","12089.0","4286.0","7787.0","16.0"
"Cuba","15394.0","7195.0","8190.0","9.0"
"Dominican Republic","20645.0","8491.0","12131.0","23.0"
"El Salvador","17157.0","7627.0","9520.0","10.0"
"Guatemala","8181.0","3711.0","4467.0","3.0"
"Haiti","11552.0","5484.0","6059.0","9.0"
"India","46871.0","23443.0","23415.0","13.0"
"Iran","10557.0","4789.0","5766.0","2.0"
"Jamaica","12314.0","4868.0","7420.0","26.0"
"Korea","17628.0","7136.0","10481.0","11.0"
"Mexico","122258.0","58542.0","63658.0","58.0"
"Nicaragua","8164.0","3426.0","4735.0","3.0"
"Pakistan","9147.0","4782.0","4360.0","5.0"
"Philippines","38830.0","14328.0","24485.0","17.0"
"Poland","9320.0","3953.0","5365.0","2.0"
"Ukraine","8594.0","3475.0","5117.0","2.0"
"Vietnam","27921.0","10469.0","17433.0","19.0"
"Other","213425.0","96524.0","116740.0","161.0"
"Unknown","648.0","278.0","355.0","15.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
