"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Ohio","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9250.0","4183.0","5067.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1009.0","467.0","542.0","-"
"25-34 years","2342.0","965.0","1377.0","-"
"35-44 years","2883.0","1392.0","1491.0","-"
"45-54 years","1540.0","721.0","819.0","-"
"55-64 years","840.0","384.0","456.0","-"
"65 years and over","636.0","254.0","382.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1826.0","986.0","840.0","-"
"Married","6423.0","2866.0","3557.0","-"
"Other","1001.0","331.0","670.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1125.0","647.0","478.0","-"
"Service occupations","436.0","146.0","290.0","-"
"Sales and office occupations","386.0","126.0","260.0","-"
"Farming, fishing, and forestry occupations","11.0","7.0","4.0","-"
"Construction, extraction, maintenance and repair occupations","52.0","52.0","-","-"
"Production, transportation, and material moving occupations","549.0","372.0","177.0","-"
"Military","10.0","7.0","3.0","-"
"No occupation/not working outside home","995.0","369.0","626.0","-"
"Homemakers","123.0","3.0","120.0","-"
"Students or children","790.0","333.0","457.0","-"
"Retirees","49.0","25.0","24.0","-"
"Unemployed","33.0","8.0","25.0","-"
"Unknown","5686.0","2457.0","3229.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","131.0","56.0","75.0","-"
"Bosnia and Herzegovina","237.0","115.0","122.0","-"
"Canada","223.0","99.0","124.0","-"
"China","496.0","203.0","293.0","-"
"Dominican Republic","113.0","41.0","72.0","-"
"Ethiopia","150.0","67.0","83.0","-"
"Ghana","231.0","129.0","102.0","-"
"India","1353.0","676.0","677.0","-"
"Korea","149.0","50.0","99.0","-"
"Lebanon","117.0","56.0","61.0","-"
"Mexico","339.0","160.0","179.0","-"
"Nigeria","136.0","72.0","64.0","-"
"Pakistan","145.0","69.0","76.0","-"
"Philippines","287.0","89.0","198.0","-"
"Romania","232.0","106.0","126.0","-"
"Russia","182.0","72.0","110.0","-"
"Somalia","498.0","187.0","311.0","-"
"Ukraine","402.0","164.0","238.0","-"
"United Kingdom","166.0","83.0","83.0","-"
"Vietnam","286.0","117.0","169.0","-"
"Other","3352.0","1557.0","1795.0","-"
"Unknown","25.0","15.0","10.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
