"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Connecticut","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4552.0","2015.0","2537.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","493.0","226.0","267.0","-"
"25-34 years","1215.0","477.0","738.0","-"
"35-44 years","1357.0","637.0","720.0","-"
"45-54 years","783.0","367.0","416.0","-"
"55-64 years","429.0","191.0","238.0","-"
"65 years and over","275.0","117.0","158.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1064.0","530.0","534.0","-"
"Married","3040.0","1340.0","1700.0","-"
"Other","448.0","145.0","303.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","307.0","161.0","146.0","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","20.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","12.0","-","-"
"Production, transportation, and material moving occupations","100.0","62.0","38.0","-"
"Military","27.0","20.0","7.0","-"
"No occupation/not working outside home","330.0","121.0","209.0","-"
"Homemakers","34.0","-","34.0","-"
"Students or children","231.0","98.0","133.0","-"
"Retirees","33.0","12.0","21.0","-"
"Unemployed","32.0","11.0","21.0","-"
"Unknown","3745.0","1629.0","2116.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","143.0","72.0","71.0","-"
"Brazil","85.0","36.0","49.0","-"
"Canada","103.0","50.0","53.0","-"
"China","217.0","95.0","122.0","-"
"Colombia","144.0","59.0","85.0","-"
"Dominican Republic","156.0","48.0","108.0","-"
"Ecuador","121.0","50.0","71.0","-"
"Haiti","136.0","67.0","69.0","-"
"India","464.0","240.0","224.0","-"
"Italy","57.0","26.0","31.0","-"
"Jamaica","394.0","151.0","243.0","-"
"Pakistan","107.0","56.0","51.0","-"
"Peru","113.0","43.0","70.0","-"
"Philippines","151.0","58.0","93.0","-"
"Poland","260.0","105.0","155.0","-"
"Portugal","80.0","38.0","42.0","-"
"Russia","76.0","28.0","48.0","-"
"Ukraine","64.0","26.0","38.0","-"
"United Kingdom","123.0","60.0","63.0","-"
"Vietnam","144.0","50.0","94.0","-"
"Other","1413.0","657.0","756.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
