"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Hagerstown, MD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","76.0","36.0","40.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","6.0","5.0","-"
"25-34 years","21.0","10.0","11.0","-"
"35-44 years","23.0","11.0","12.0","-"
"45-54 years","8.0","D","D","-"
"55-64 years","8.0","4.0","4.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","59.0","27.0","32.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","4.0","-","-"
"Professional and technical","D","D","-","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","-","D","-"
"Military","3.0","-","3.0","-"
"No occupation","4.0","D","D","-"
"Unknown","55.0","25.0","30.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Belarus","7.0","3.0","4.0","-"
"Brazil","D","-","D","-"
"Cambodia","D","D","-","-"
"Canada","3.0","D","D","-"
"Chile","D","D","-","-"
"China","8.0","D","D","-"
"Dominican Republic","3.0","D","D","-"
"Guyana","3.0","D","D","-"
"India","3.0","D","D","-"
"Italy","D","D","D","-"
"Mexico","D","D","-","-"
"Pakistan","4.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","3.0","D","D","-"
"Romania","5.0","D","D","-"
"Serbia and Montenegro","3.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","D","-","D","-"
"Vietnam","3.0","D","D","-"
"Other","15.0","7.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
