"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Roanoke, VA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","86.0","41.0","45.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","D","D","-"
"25-34 years","21.0","12.0","9.0","-"
"35-44 years","27.0","12.0","15.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","12.0","6.0","6.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","9.0","-"
"Married","62.0","26.0","36.0","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","3.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","7.0","3.0","4.0","-"
"Unknown","68.0","33.0","35.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","-","D","-"
"Bosnia and Herzegovina","10.0","4.0","6.0","-"
"Brazil","D","D","D","-"
"Cambodia","D","D","-","-"
"Canada","D","D","-","-"
"China","5.0","D","D","-"
"Croatia","D","D","D","-"
"Cuba","D","D","-","-"
"El Salvador","D","-","D","-"
"Gambia, The","D","D","-","-"
"Haiti","D","D","-","-"
"India","16.0","7.0","9.0","-"
"Iran","3.0","D","D","-"
"Iraq","3.0","D","D","-"
"Jordan","3.0","D","D","-"
"Korea","3.0","D","D","-"
"Pakistan","D","D","D","-"
"Philippines","4.0","D","D","-"
"Ukraine","D","D","D","-"
"Vietnam","11.0","5.0","6.0","-"
"Other","11.0","3.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
