"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Montgomery, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","77.0","31.0","46.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","7.0","9.0","-"
"25-34 years","16.0","8.0","8.0","-"
"35-44 years","27.0","12.0","15.0","-"
"45-54 years","12.0","4.0","8.0","-"
"55-64 years","D","-","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","D","D","-"
"Married","55.0","21.0","34.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","6.0","D","D","-"
"Sales","-","-","-","-"
"Administrative support","D","D","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","4.0","D","D","-"
"No occupation","6.0","D","D","-"
"Unknown","51.0","15.0","36.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","D","-","D","-"
"China","3.0","D","D","-"
"Costa Rica","D","-","D","-"
"Germany","D","D","D","-"
"Honduras","D","D","-","-"
"India","5.0","D","D","-"
"Iran","D","-","D","-"
"Jamaica","3.0","D","D","-"
"Korea","D","D","-","-"
"Laos","4.0","D","D","-"
"Mexico","4.0","D","D","-"
"Nicaragua","D","D","D","-"
"Nigeria","7.0","D","D","-"
"Pakistan","D","D","D","-"
"Philippines","6.0","D","D","-"
"Poland","3.0","-","3.0","-"
"Taiwan","D","D","D","-"
"Thailand","D","-","D","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","3.0","D","D","-"
"Other","17.0","6.0","11.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
