"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Topeka, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","74.0","33.0","41.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","D","D","-"
"25-34 years","22.0","13.0","9.0","-"
"35-44 years","20.0","11.0","9.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","6.0","D","D","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","7.0","6.0","-"
"Married","52.0","21.0","31.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","8.0","D","D","-"
"Sales","D","D","-","-"
"Administrative support","D","D","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","3.0","-"
"Military","-","-","-","-"
"No occupation","6.0","3.0","3.0","-"
"Unknown","39.0","15.0","24.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Brazil","D","-","D","-"
"Cambodia","D","-","D","-"
"Cameroon","D","D","-","-"
"Canada","D","-","D","-"
"China","5.0","D","D","-"
"Colombia","D","-","D","-"
"Dominican Republic","D","-","D","-"
"Ecuador","D","D","-","-"
"Finland","D","-","D","-"
"Germany","D","D","-","-"
"Guatemala","D","D","D","-"
"India","6.0","D","D","-"
"Jordan","D","D","-","-"
"Korea","3.0","D","D","-"
"Kuwait","D","-","D","-"
"Mexico","26.0","18.0","8.0","-"
"Panama","D","-","D","-"
"Russia","D","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","11.0","2.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
