"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Sioux City, IA-NE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","158.0","76.0","82.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","7.0","14.0","-"
"25-34 years","52.0","28.0","24.0","-"
"35-44 years","47.0","23.0","24.0","-"
"45-54 years","16.0","6.0","10.0","-"
"55-64 years","14.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","40.0","24.0","16.0","-"
"Married","107.0","44.0","63.0","-"
"Other","11.0","8.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","41.0","20.0","21.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","9.0","4.0","5.0","-"
"Unknown","96.0","46.0","50.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","D","D","D","-"
"Cambodia","10.0","D","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","-","D","-"
"Egypt","D","D","-","-"
"El Salvador","D","D","-","-"
"Guatemala","D","D","-","-"
"Iran","D","D","-","-"
"Laos","4.0","D","D","-"
"Mexico","71.0","32.0","39.0","-"
"Nicaragua","D","-","D","-"
"Pakistan","D","D","D","-"
"Philippines","4.0","D","D","-"
"Somalia","D","D","-","-"
"Sudan","D","D","-","-"
"Taiwan","D","D","-","-"
"Thailand","D","-","D","-"
"Togo","D","D","D","-"
"United Kingdom","D","D","-","-"
"Vietnam","50.0","27.0","23.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
