"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Visalia-Tulare-Porterville, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","450.0","192.0","258.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","82.0","29.0","53.0","-"
"25-34 years","138.0","54.0","84.0","-"
"35-44 years","104.0","48.0","56.0","-"
"45-54 years","49.0","20.0","29.0","-"
"55-64 years","49.0","26.0","23.0","-"
"65 years and over","28.0","15.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","100.0","49.0","51.0","-"
"Married","314.0","135.0","179.0","-"
"Other","36.0","8.0","28.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","21.0","8.0","13.0","-"
"Sales","17.0","5.0","12.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","3.0","D","D","-"
"Operators, fabricators, laborers","21.0","15.0","6.0","-"
"Precision production, craft, repair","10.0","D","D","-"
"Service","14.0","6.0","8.0","-"
"Military","4.0","D","D","-"
"No occupation","79.0","23.0","56.0","-"
"Unknown","269.0","119.0","150.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","-","D","-"
"Bolivia","4.0","D","D","-"
"Burma","D","-","D","-"
"Cambodia","4.0","D","D","-"
"China","8.0","5.0","3.0","-"
"El Salvador","6.0","6.0","-","-"
"Guatemala","D","D","D","-"
"Hungary","D","D","D","-"
"India","11.0","7.0","4.0","-"
"Iran","D","D","D","-"
"Laos","20.0","6.0","14.0","-"
"Mexico","305.0","126.0","179.0","-"
"Panama","D","-","D","-"
"Philippines","33.0","12.0","21.0","-"
"Portugal","5.0","D","D","-"
"Syria","4.0","D","D","-"
"Taiwan","D","-","D","-"
"Thailand","6.0","3.0","3.0","-"
"Vietnam","5.0","D","D","-"
"Yemen","6.0","D","D","-"
"Other","21.0","8.0","13.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
