"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Chicago, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","26420.0","12260.0","14160.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2873.0","1307.0","1566.0","-"
"25-34 years","7313.0","3297.0","4016.0","-"
"35-44 years","7074.0","3405.0","3669.0","-"
"45-54 years","4465.0","2090.0","2375.0","-"
"55-64 years","2812.0","1316.0","1496.0","-"
"65 years and over","1883.0","845.0","1038.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5340.0","2883.0","2457.0","-"
"Married","18397.0","8483.0","9914.0","-"
"Other","2633.0","855.0","1778.0","-"
"Unknown","50.0","39.0","11.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","1114.0","654.0","460.0","-"
"Professional and technical","1688.0","714.0","974.0","-"
"Sales","696.0","284.0","412.0","-"
"Administrative support","250.0","59.0","191.0","-"
"Farming, forestry, fisheries","14.0","14.0","-","-"
"Operators, fabricators, laborers","1610.0","1155.0","455.0","-"
"Precision production, craft, repair","411.0","397.0","14.0","-"
"Service","836.0","321.0","515.0","-"
"Military","74.0","59.0","15.0","-"
"No occupation","3161.0","1037.0","2124.0","-"
"Unknown","16566.0","7566.0","9000.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","254.0","133.0","121.0","-"
"Bosnia and Herzegovina","842.0","425.0","417.0","-"
"Bulgaria","641.0","320.0","321.0","-"
"China","918.0","349.0","569.0","-"
"Ecuador","244.0","119.0","125.0","-"
"Guatemala","280.0","136.0","144.0","-"
"India","2871.0","1369.0","1502.0","-"
"Jordan","296.0","173.0","123.0","-"
"Korea","684.0","287.0","397.0","-"
"Lithuania","386.0","152.0","234.0","-"
"Mexico","4578.0","2348.0","2230.0","-"
"Nigeria","401.0","214.0","187.0","-"
"Pakistan","760.0","360.0","400.0","-"
"Philippines","1684.0","602.0","1082.0","-"
"Poland","3511.0","1566.0","1945.0","-"
"Romania","509.0","243.0","266.0","-"
"Serbia and Montenegro","545.0","283.0","262.0","-"
"Soviet Union (former)","493.0","217.0","276.0","-"
"Ukraine","418.0","163.0","255.0","-"
"Vietnam","570.0","239.0","331.0","-"
"Other","5396.0","2498.0","2898.0","-"
"Unknown","139.0","64.0","75.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
