"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Redding, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","101.0","45.0","56.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","5.0","9.0","-"
"25-34 years","23.0","9.0","14.0","-"
"35-44 years","21.0","9.0","12.0","-"
"45-54 years","21.0","11.0","10.0","-"
"55-64 years","10.0","5.0","5.0","-"
"65 years and over","12.0","6.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","7.0","11.0","-"
"Married","75.0","34.0","41.0","-"
"Other","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","8.0","3.0","5.0","-"
"Sales","D","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","5.0","5.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","9.0","D","D","-"
"Military","-","-","-","-"
"No occupation","11.0","4.0","7.0","-"
"Unknown","58.0","20.0","38.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belgium","D","D","-","-"
"Brazil","D","-","D","-"
"Burma","D","D","-","-"
"Canada","9.0","4.0","5.0","-"
"China","D","D","-","-"
"El Salvador","D","D","-","-"
"Fiji","D","D","-","-"
"Germany","D","D","-","-"
"Hong Kong","D","-","D","-"
"Hungary","D","-","D","-"
"India","12.0","5.0","7.0","-"
"Iran","D","D","-","-"
"Italy","D","-","D","-"
"Laos","9.0","4.0","5.0","-"
"Mexico","17.0","12.0","5.0","-"
"Philippines","11.0","4.0","7.0","-"
"Poland","D","-","D","-"
"Soviet Union (former)","D","D","D","-"
"Taiwan","D","-","D","-"
"Thailand","10.0","D","D","-"
"Other","13.0","4.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
