"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Beaumont-Port Arthur, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","197.0","89.0","108.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","24.0","7.0","17.0","-"
"25-34 years","66.0","27.0","39.0","-"
"35-44 years","52.0","22.0","30.0","-"
"45-54 years","31.0","12.0","19.0","-"
"55-64 years","16.0","13.0","3.0","-"
"65 years and over","8.0","8.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","43.0","25.0","18.0","-"
"Married","135.0","59.0","76.0","-"
"Other","19.0","5.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","6.0","D","D","-"
"Professional and technical","14.0","6.0","8.0","-"
"Sales","4.0","-","4.0","-"
"Administrative support","3.0","D","D","-"
"Farming, forestry, fisheries","5.0","5.0","-","-"
"Operators, fabricators, laborers","6.0","6.0","-","-"
"Precision production, craft, repair","5.0","5.0","-","-"
"Service","11.0","D","D","-"
"Military","-","-","-","-"
"No occupation","33.0","5.0","28.0","-"
"Unknown","110.0","53.0","57.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Austria","D","-","D","-"
"Bolivia","D","-","D","-"
"Brazil","D","-","D","-"
"Canada","3.0","D","D","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","D","D","-"
"Grenada","D","-","D","-"
"Honduras","5.0","D","D","-"
"India","6.0","D","D","-"
"Iran","D","D","D","-"
"Jordan","D","D","D","-"
"Korea","3.0","D","D","-"
"Malaysia","D","D","D","-"
"Mexico","70.0","33.0","37.0","-"
"Nicaragua","5.0","D","D","-"
"Pakistan","12.0","8.0","4.0","-"
"Peru","4.0","D","D","-"
"Philippines","11.0","4.0","7.0","-"
"Vietnam","44.0","17.0","27.0","-"
"Other","17.0","7.0","10.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
