"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Duluth-Superior, MN-WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","25.0","27.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","D","-"
"25-34 years","16.0","10.0","6.0","-"
"35-44 years","12.0","4.0","8.0","-"
"45-54 years","7.0","D","D","-"
"55-64 years","5.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","12.0","4.0","-"
"Married","29.0","D","D","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","4.0","D","D","-"
"Sales","4.0","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation","12.0","7.0","5.0","-"
"Unknown","24.0","9.0","15.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Bosnia and Herzegovina","D","-","D","-"
"Canada","7.0","D","D","-"
"China","D","D","D","-"
"Croatia","D","D","-","-"
"El Salvador","D","D","-","-"
"Ethiopia","D","D","-","-"
"Gambia, The","D","-","D","-"
"Germany","D","D","-","-"
"Haiti","D","D","-","-"
"Hong Kong","D","-","D","-"
"India","D","-","D","-"
"Ireland","D","D","-","-"
"Jamaica","D","D","-","-"
"Japan","D","-","D","-"
"Philippines","3.0","D","D","-"
"Russia","3.0","-","3.0","-"
"United Kingdom","D","D","-","-"
"Uzbekistan","D","D","-","-"
"Vietnam","6.0","3.0","3.0","-"
"Other","12.0","8.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
