"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Abilene, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","74.0","35.0","39.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","20.0","12.0","8.0","-"
"25-34 years","26.0","14.0","12.0","-"
"35-44 years","7.0","D","D","-"
"45-54 years","7.0","D","D","-"
"55-64 years","11.0","3.0","8.0","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","D","D","-"
"Married","42.0","18.0","24.0","-"
"Other","9.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","7.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","5.0","D","D","-"
"Military","12.0","D","D","-"
"No occupation","11.0","3.0","8.0","-"
"Unknown","33.0","14.0","19.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Brazil","D","D","-","-"
"Cambodia","3.0","D","D","-"
"Canada","D","-","D","-"
"Chile","D","-","D","-"
"China","D","D","D","-"
"Colombia","D","D","-","-"
"Dominican Republic","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"Haiti","D","D","-","-"
"India","5.0","D","D","-"
"Jamaica","D","D","-","-"
"Kenya","D","-","D","-"
"Macedonia","D","-","D","-"
"Mexico","23.0","10.0","13.0","-"
"Nicaragua","D","-","D","-"
"Nigeria","D","D","-","-"
"Peru","D","D","-","-"
"Philippines","12.0","3.0","9.0","-"
"Other","7.0","3.0","4.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
