"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lincoln, NE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","380.0","175.0","205.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","76.0","32.0","44.0","-"
"25-34 years","97.0","51.0","46.0","-"
"35-44 years","106.0","47.0","59.0","-"
"45-54 years","56.0","23.0","33.0","-"
"55-64 years","27.0","9.0","18.0","-"
"65 years and over","18.0","13.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","112.0","58.0","54.0","-"
"Married","246.0","109.0","137.0","-"
"Other","22.0","8.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","10.0","D","D","-"
"Professional and technical","9.0","D","D","-"
"Sales","D","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","30.0","18.0","12.0","-"
"Precision production, craft, repair","4.0","4.0","-","-"
"Service","8.0","D","D","-"
"Military","9.0","D","D","-"
"No occupation","43.0","16.0","27.0","-"
"Unknown","264.0","120.0","144.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","D","D","D","-"
"Azerbaijan","D","-","D","-"
"Bosnia and Herzegovina","45.0","20.0","25.0","-"
"Canada","4.0","D","D","-"
"China","4.0","D","D","-"
"Ethiopia","3.0","D","D","-"
"India","7.0","4.0","3.0","-"
"Iran","6.0","D","D","-"
"Iraq","42.0","25.0","17.0","-"
"Korea","5.0","D","D","-"
"Mexico","8.0","D","D","-"
"Nigeria","7.0","D","D","-"
"Philippines","8.0","3.0","5.0","-"
"Russia","8.0","4.0","4.0","-"
"Serbia and Montenegro","18.0","7.0","11.0","-"
"Sudan","14.0","9.0","5.0","-"
"Syria","4.0","D","D","-"
"Ukraine","5.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","134.0","61.0","73.0","-"
"Other","47.0","25.0","22.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
