"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Barnstable-Yarmouth, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","153.0","65.0","88.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","D","D","-"
"25-34 years","46.0","17.0","29.0","-"
"35-44 years","61.0","27.0","34.0","-"
"45-54 years","19.0","12.0","7.0","-"
"55-64 years","10.0","D","D","-"
"65 years and over","11.0","4.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","7.0","11.0","-"
"Married","112.0","48.0","64.0","-"
"Other","23.0","10.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","D","D","-"
"Professional and technical","3.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","5.0","D","D","-"
"Unknown","133.0","56.0","77.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","55.0","23.0","32.0","-"
"Bulgaria","3.0","-","3.0","-"
"Canada","9.0","3.0","6.0","-"
"China","3.0","D","D","-"
"Ecuador","3.0","D","D","-"
"France","D","-","D","-"
"Germany","D","-","D","-"
"Haiti","D","D","D","-"
"India","3.0","3.0","-","-"
"Ireland","6.0","D","D","-"
"Italy","D","D","D","-"
"Jamaica","4.0","D","D","-"
"Lebanon","3.0","D","D","-"
"Lithuania","D","D","D","-"
"Netherlands","D","D","D","-"
"Pakistan","7.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","4.0","D","D","-"
"United Kingdom","9.0","3.0","6.0","-"
"Vietnam","4.0","D","D","-"
"Other","26.0","10.0","16.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
