"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: South Bend, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","221.0","104.0","117.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","10.0","11.0","-"
"25-34 years","62.0","29.0","33.0","-"
"35-44 years","64.0","34.0","30.0","-"
"45-54 years","43.0","19.0","24.0","-"
"55-64 years","17.0","7.0","10.0","-"
"65 years and over","14.0","5.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","54.0","27.0","27.0","-"
"Married","148.0","73.0","75.0","-"
"Other","19.0","4.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","6.0","5.0","-"
"Professional and technical","26.0","18.0","8.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","16.0","13.0","3.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","11.0","D","D","-"
"Military","D","D","-","-"
"No occupation","29.0","10.0","19.0","-"
"Unknown","116.0","48.0","68.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","4.0","D","D","-"
"Bosnia and Herzegovina","32.0","16.0","16.0","-"
"Cambodia","4.0","-","4.0","-"
"Canada","3.0","D","D","-"
"Egypt","3.0","D","D","-"
"El Salvador","3.0","D","D","-"
"India","19.0","8.0","11.0","-"
"Iraq","5.0","5.0","-","-"
"Korea","9.0","3.0","6.0","-"
"Mexico","30.0","15.0","15.0","-"
"Nigeria","5.0","D","D","-"
"Philippines","16.0","6.0","10.0","-"
"Poland","4.0","D","D","-"
"Romania","3.0","D","D","-"
"Russia","5.0","D","D","-"
"Taiwan","3.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Venezuela","6.0","D","D","-"
"Vietnam","11.0","6.0","5.0","-"
"Other","47.0","24.0","23.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
