"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Shreveport-Bossier City, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","73.0","36.0","37.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","D","D","-"
"25-34 years","20.0","8.0","12.0","-"
"35-44 years","27.0","17.0","10.0","-"
"45-54 years","12.0","4.0","8.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","6.0","6.0","-"
"Married","54.0","27.0","27.0","-"
"Other","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","11.0","6.0","5.0","-"
"Sales","3.0","D","D","-"
"Administrative support","3.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","-","-","-","-"
"Military","3.0","D","D","-"
"No occupation","13.0","4.0","9.0","-"
"Unknown","36.0","17.0","19.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Algeria","D","D","-","-"
"Bulgaria","D","-","D","-"
"Canada","3.0","D","D","-"
"Colombia","D","D","-","-"
"Czechoslovakia (former)","D","D","D","-"
"Egypt","D","D","-","-"
"Georgia","D","-","D","-"
"Germany","D","D","-","-"
"India","10.0","6.0","4.0","-"
"Italy","D","D","-","-"
"Korea","3.0","D","D","-"
"Mexico","4.0","D","D","-"
"Nigeria","D","D","D","-"
"Pakistan","5.0","D","D","-"
"Panama","D","-","D","-"
"Philippines","7.0","D","D","-"
"Portugal","3.0","D","D","-"
"Taiwan","D","D","-","-"
"Venezuela","D","D","D","-"
"Vietnam","8.0","3.0","5.0","-"
"Other","12.0","4.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
