"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Corvallis, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","74.0","30.0","44.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","12.0","D","D","-"
"25-34 years","13.0","3.0","10.0","-"
"35-44 years","28.0","12.0","16.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","8.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","D","D","-"
"Married","51.0","20.0","31.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","18.0","10.0","8.0","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","-","D","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","16.0","6.0","10.0","-"
"Unknown","36.0","14.0","22.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","-","D","-"
"Australia","D","D","D","-"
"Bangladesh","D","D","-","-"
"Bosnia and Herzegovina","D","D","-","-"
"Canada","4.0","D","D","-"
"China","7.0","4.0","3.0","-"
"Czechoslovakia (former)","D","-","D","-"
"Egypt","D","D","D","-"
"India","8.0","3.0","5.0","-"
"Indonesia","D","-","D","-"
"Jordan","D","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","7.0","3.0","4.0","-"
"Morocco","D","D","-","-"
"Russia","5.0","D","D","-"
"South Africa","D","D","D","-"
"Soviet Union (former)","D","D","D","-"
"Taiwan","D","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","D","-","D","-"
"Other","12.0","3.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
