"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Longview-Marshall, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","87.0","39.0","48.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","10.0","D","D","-"
"25-34 years","27.0","12.0","15.0","-"
"35-44 years","29.0","17.0","12.0","-"
"45-54 years","13.0","D","D","-"
"55-64 years","5.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","68.0","33.0","35.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","3.0","-","-"
"Professional and technical","3.0","D","D","-"
"Sales","-","-","-","-"
"Administrative support","D","D","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","10.0","7.0","3.0","-"
"Precision production, craft, repair","3.0","D","D","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","14.0","D","D","-"
"Unknown","50.0","23.0","27.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","D","-","D","-"
"Canada","D","D","-","-"
"China","4.0","D","D","-"
"Colombia","D","D","-","-"
"Dominican Republic","D","-","D","-"
"El Salvador","D","-","D","-"
"Ethiopia","D","-","D","-"
"France","D","-","D","-"
"Guatemala","D","-","D","-"
"India","5.0","D","D","-"
"Japan","D","-","D","-"
"Korea","D","-","D","-"
"Lebanon","D","-","D","-"
"Mexico","50.0","30.0","20.0","-"
"Pakistan","D","D","-","-"
"Philippines","4.0","D","D","-"
"Romania","D","-","D","-"
"Serbia and Montenegro","D","-","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","3.0","-","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
