"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Benin","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","127.0","84.0","43.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","34.0","24.0","10.0","-"
"35-44 years","49.0","28.0","21.0","-"
"45-54 years","34.0","28.0","6.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","14.0","7.0","-"
"Married","88.0","60.0","28.0","-"
"Other","17.0","9.0","8.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","33.0","24.0","9.0","-"
"Service occupations","18.0","9.0","9.0","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","25.0","22.0","3.0","-"
"Military","3.0","D","D","-"
"No occupation/not working outside home","25.0","9.0","16.0","-"
"Homemakers","D","-","D","-"
"Students or children","21.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","14.0","12.0","2.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","D","D","-","-"
"Colorado","D","D","D","-"
"Connecticut","D","D","-","-"
"Florida","6.0","D","D","-"
"Georgia","D","D","-","-"
"Illinois","16.0","10.0","6.0","-"
"Maryland","16.0","8.0","8.0","-"
"Massachusetts","4.0","D","D","-"
"Michigan","D","D","-","-"
"Minnesota","3.0","D","D","-"
"Nevada","D","D","-","-"
"New Jersey","D","D","-","-"
"New York","14.0","6.0","8.0","-"
"North Carolina","4.0","D","D","-"
"Ohio","3.0","3.0","-","-"
"Pennsylvania","15.0","10.0","5.0","-"
"Texas","5.0","D","D","-"
"Virginia","11.0","8.0","3.0","-"
"Other","16.0","13.0","3.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
