"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Montserrat","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","28.0","29.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","8.0","D","D","-"
"35-44 years","18.0","6.0","12.0","-"
"45-54 years","10.0","4.0","6.0","-"
"55-64 years","11.0","6.0","5.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","9.0","7.0","-"
"Married","32.0","14.0","18.0","-"
"Other","8.0","4.0","4.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","7.0","D","D","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","-","D","-"
"No occupation/not working outside home","14.0","7.0","7.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","4.0","D","D","-"
"Unknown","10.0","8.0","2.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Connecticut","D","-","D","-"
"Florida","11.0","4.0","7.0","-"
"Georgia","D","-","D","-"
"Massachusetts","13.0","8.0","5.0","-"
"New Jersey","D","-","D","-"
"New York","13.0","6.0","7.0","-"
"North Carolina","D","-","D","-"
"Texas","D","D","-","-"
"Virginia","D","D","D","-"
"Other","9.0","6.0","3.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
