"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Oman","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","30.0","15.0","15.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","D","D","-"
"25-34 years","16.0","D","D","-"
"35-44 years","D","D","D","-"
"45-54 years","-","-","-","-"
"55-64 years","D","-","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","9.0","8.0","-"
"Married","D","D","7.0","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","7.0","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","17.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","D","-"
"Colorado","D","D","-","-"
"Illinois","7.0","3.0","4.0","-"
"New York","4.0","D","D","-"
"North Carolina","3.0","-","3.0","-"
"Texas","3.0","D","D","-"
"Virginia","4.0","4.0","-","-"
"Washington","D","-","D","-"
"Other","5.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
