"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Mauritius","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","79.0","38.0","41.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","20.0","7.0","13.0","-"
"35-44 years","32.0","17.0","15.0","-"
"45-54 years","18.0","9.0","9.0","-"
"55-64 years","4.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","7.0","3.0","-"
"Married","63.0","28.0","35.0","-"
"Other","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","38.0","21.0","17.0","-"
"Service occupations","6.0","-","6.0","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","13.0","4.0","9.0","-"
"Homemakers","D","-","D","-"
"Students or children","7.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","12.0","8.0","4.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","12.0","7.0","5.0","-"
"Colorado","D","D","D","-"
"Connecticut","D","-","D","-"
"Florida","3.0","D","D","-"
"Georgia","4.0","4.0","-","-"
"Maryland","6.0","D","D","-"
"Massachusetts","4.0","D","D","-"
"Michigan","5.0","D","D","-"
"Minnesota","D","D","-","-"
"New Jersey","12.0","5.0","7.0","-"
"New York","6.0","D","D","-"
"Pennsylvania","3.0","D","D","-"
"Texas","8.0","3.0","5.0","-"
"Virginia","5.0","D","D","-"
"Other","6.0","2.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
