"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Martinique","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","14.0","6.0","8.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","3.0","D","D","-"
"35-44 years","5.0","D","D","-"
"45-54 years","3.0","D","D","-"
"55-64 years","D","-","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","-","-"
"Married","10.0","D","D","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","-","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","-","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Colorado","D","D","-","-"
"Florida","8.0","D","D","-"
"Maryland","D","D","-","-"
"Massachusetts","D","D","-","-"
"Texas","D","-","D","-"
"Virginia","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
