"Persons Naturalized During Fiscal Year 2010","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Central African Republic","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","27.0","17.0","10.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","11.0","6.0","5.0","-"
"35-44 years","10.0","D","D","-"
"45-54 years","3.0","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","17.0","12.0","5.0","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","4.0","5.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","D","3.0","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","5.0","5.0","-","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","D","D","-","-"
"Colorado","D","D","-","-"
"Florida","D","D","D","-"
"Georgia","3.0","D","D","-"
"Illinois","D","D","-","-"
"Maryland","9.0","6.0","3.0","-"
"New Jersey","D","D","-","-"
"New York","3.0","-","3.0","-"
"Pennsylvania","D","D","-","-"
"Texas","D","D","-","-"
"Virginia","D","D","-","-"
"Other","3.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
