"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rio Grande City-Roma, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","131.0","68.0","63.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","8.0","11.0","-"
"25 to 34 years","42.0","18.0","24.0","-"
"35 to 44 years","21.0","14.0","7.0","-"
"45 to 54 years","19.0","12.0","7.0","-"
"55 to 64 years","16.0","9.0","7.0","-"
"65 years and over","14.0","7.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","27.0","14.0","13.0","-"
"Married","88.0","48.0","40.0","-"
"Other","16.0","6.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","18.0","13.0","5.0","-"
"Service occupations","13.0","D","D","-"
"Sales and office occupations","17.0","D","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","31.0","12.0","19.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","4.0","D","D","-"
"Retirees","5.0","D","D","-"
"Unemployed","18.0","7.0","11.0","-"
"Unknown","29.0","19.0","10.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Congo, Democratic Republic of the","D","D","-","-"
"El Salvador","D","D","-","-"
"Mexico","D","D","D","-"
"Philippines","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
