"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lufkin, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59.0","23.0","36.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","25.0","10.0","15.0","-"
"35 to 44 years","12.0","4.0","8.0","-"
"45 to 54 years","9.0","D","D","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","D","D","-"
"Married","37.0","13.0","24.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","4.0","5.0","-"
"Service occupations","10.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","11.0","8.0","3.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","10.0","4.0","6.0","-"
"Homemakers","D","-","D","-"
"Students or children","5.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","14.0","3.0","11.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","D","-","D","-"
"Colombia","D","D","-","-"
"Honduras","D","D","D","-"
"India","5.0","D","D","-"
"Korea, South","D","-","D","-"
"Mexico","39.0","D","D","-"
"Morocco","D","D","-","-"
"Philippines","5.0","-","5.0","-"
"Russia","D","-","D","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
