"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fresno, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3432.0","1544.0","1888.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","392.0","190.0","202.0","-"
"25 to 34 years","788.0","333.0","455.0","-"
"35 to 44 years","639.0","292.0","347.0","-"
"45 to 54 years","555.0","248.0","307.0","-"
"55 to 64 years","596.0","262.0","334.0","-"
"65 years and over","462.0","219.0","243.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","790.0","396.0","394.0","-"
"Married","2159.0","1029.0","1130.0","-"
"Other","483.0","119.0","364.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","364.0","146.0","218.0","-"
"Service occupations","282.0","102.0","180.0","-"
"Sales and office occupations","177.0","83.0","94.0","-"
"Farming, fishing, and forestry occupations","114.0","96.0","18.0","-"
"Construction, extraction, maintenance and repair occupations","44.0","D","D","-"
"Production, transportation, and material moving occupations","398.0","281.0","117.0","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","1361.0","482.0","879.0","-"
"Homemakers","220.0","6.0","214.0","-"
"Students or children","267.0","114.0","153.0","-"
"Retirees","230.0","110.0","120.0","-"
"Unemployed","644.0","252.0","392.0","-"
"Unknown","687.0","308.0","379.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","68.0","29.0","39.0","-"
"Cambodia","113.0","39.0","74.0","-"
"China","43.0","15.0","28.0","-"
"Egypt","16.0","10.0","6.0","-"
"El Salvador","48.0","22.0","26.0","-"
"Guatemala","11.0","6.0","5.0","-"
"India","439.0","209.0","230.0","-"
"Iran","24.0","10.0","14.0","-"
"Laos","795.0","284.0","511.0","-"
"Mexico","1078.0","576.0","502.0","-"
"Nigeria","12.0","4.0","8.0","-"
"Pakistan","12.0","6.0","6.0","-"
"Philippines","225.0","94.0","131.0","-"
"Russia","23.0","9.0","14.0","-"
"Syria","13.0","6.0","7.0","-"
"Thailand","196.0","76.0","120.0","-"
"Ukraine","29.0","15.0","14.0","-"
"United Kingdom","13.0","8.0","5.0","-"
"Vietnam","30.0","13.0","17.0","-"
"Yemen","23.0","12.0","11.0","-"
"Other","220.0","100.0","120.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
