"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Carlsbad-Artesia, NM","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","22.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","12.0","3.0","9.0","-"
"35 to 44 years","9.0","6.0","3.0","-"
"45 to 54 years","10.0","5.0","5.0","-"
"55 to 64 years","9.0","4.0","5.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","34.0","15.0","19.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","8.0","5.0","-"
"Service occupations","12.0","D","D","-"
"Sales and office occupations","4.0","-","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","7.0","7.0","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","16.0","D","D","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","D","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Leading countries of birth","","","",""
"Cameroon","D","D","-","-"
"Canada","D","D","D","-"
"Colombia","D","-","D","-"
"Costa Rica","D","-","D","-"
"Cuba","D","D","-","-"
"Hong Kong","D","D","-","-"
"India","6.0","D","D","-"
"Macedonia","D","D","D","-"
"Mexico","28.0","12.0","16.0","-"
"Philippines","5.0","D","D","-"
"Poland","3.0","D","D","-"
"Ukraine","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
