"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbia, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1271.0","768.0","503.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","395.0","264.0","131.0","-"
"25 to 34 years","425.0","275.0","150.0","-"
"35 to 44 years","276.0","153.0","123.0","-"
"45 to 54 years","110.0","50.0","60.0","-"
"55 to 64 years","50.0","21.0","29.0","-"
"65 years and over","15.0","5.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","485.0","345.0","140.0","-"
"Married","707.0","390.0","317.0","-"
"Other","79.0","33.0","46.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","163.0","86.0","77.0","-"
"Service occupations","45.0","20.0","25.0","-"
"Sales and office occupations","44.0","19.0","25.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","12.0","D","D","-"
"Production, transportation, and material moving occupations","32.0","D","D","-"
"Military","716.0","525.0","191.0","-"
"No occupation/not working outside home","136.0","36.0","100.0","-"
"Homemakers","39.0","D","D","-"
"Students or children","49.0","D","D","-"
"Retirees","4.0","D","D","-"
"Unemployed","44.0","11.0","33.0","-"
"Unknown","123.0","47.0","76.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","15.0","7.0","8.0","-"
"Canada","18.0","7.0","11.0","-"
"China","41.0","25.0","16.0","-"
"Colombia","46.0","26.0","20.0","-"
"Dominican Republic","24.0","16.0","8.0","-"
"Germany","25.0","8.0","17.0","-"
"Ghana","20.0","D","D","-"
"Haiti","30.0","20.0","10.0","-"
"Honduras","15.0","7.0","8.0","-"
"India","106.0","58.0","48.0","-"
"Jamaica","75.0","37.0","38.0","-"
"Kenya","36.0","25.0","11.0","-"
"Korea, South","53.0","39.0","14.0","-"
"Mexico","83.0","58.0","25.0","-"
"Nigeria","40.0","29.0","11.0","-"
"Peru","21.0","10.0","11.0","-"
"Philippines","84.0","54.0","30.0","-"
"Russia","19.0","9.0","10.0","-"
"Trinidad and Tobago","27.0","17.0","10.0","-"
"Vietnam","25.0","D","D","-"
"Other","468.0","279.0","189.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
