"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Nashville-Davidson--Murfreesboro--Franklin, TN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2482.0","1219.0","1263.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","271.0","118.0","153.0","-"
"25 to 34 years","738.0","336.0","402.0","-"
"35 to 44 years","767.0","373.0","394.0","-"
"45 to 54 years","444.0","236.0","208.0","-"
"55 to 64 years","175.0","106.0","69.0","-"
"65 years and over","87.0","50.0","37.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","529.0","299.0","230.0","-"
"Married","1692.0","812.0","880.0","-"
"Other","261.0","108.0","153.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","453.0","232.0","221.0","-"
"Service occupations","267.0","119.0","148.0","-"
"Sales and office occupations","207.0","94.0","113.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","60.0","D","D","-"
"Production, transportation, and material moving occupations","295.0","202.0","93.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","707.0","227.0","480.0","-"
"Homemakers","132.0","D","D","-"
"Students or children","197.0","85.0","112.0","-"
"Retirees","38.0","D","D","-"
"Unemployed","340.0","112.0","228.0","-"
"Unknown","488.0","286.0","202.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","43.0","22.0","21.0","-"
"China","76.0","36.0","40.0","-"
"Colombia","47.0","15.0","32.0","-"
"Egypt","349.0","205.0","144.0","-"
"El Salvador","40.0","23.0","17.0","-"
"Ethiopia","130.0","64.0","66.0","-"
"Ghana","30.0","16.0","14.0","-"
"Guatemala","35.0","17.0","18.0","-"
"India","149.0","74.0","75.0","-"
"Iran","53.0","20.0","33.0","-"
"Iraq","160.0","78.0","82.0","-"
"Laos","34.0","14.0","20.0","-"
"Mexico","172.0","92.0","80.0","-"
"Nigeria","68.0","37.0","31.0","-"
"Philippines","55.0","22.0","33.0","-"
"Romania","29.0","13.0","16.0","-"
"Somalia","131.0","71.0","60.0","-"
"Sudan","62.0","39.0","23.0","-"
"United Kingdom","32.0","20.0","12.0","-"
"Vietnam","62.0","18.0","44.0","-"
"Other","724.0","322.0","402.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
