"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Faribault-Northfield, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","83.0","39.0","44.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","7.0","D","D","-"
"25 to 34 years","28.0","13.0","15.0","-"
"35 to 44 years","16.0","8.0","8.0","-"
"45 to 54 years","13.0","6.0","7.0","-"
"55 to 64 years","12.0","6.0","6.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","10.0","7.0","-"
"Married","43.0","18.0","25.0","-"
"Other","23.0","11.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","D","D","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","26.0","15.0","11.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","33.0","13.0","20.0","-"
"Homemakers","3.0","-","3.0","-"
"Students or children","D","D","-","-"
"Retirees","D","D","-","-"
"Unemployed","27.0","10.0","17.0","-"
"Unknown","5.0","3.0","2.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bolivia","D","-","D","-"
"Cambodia","D","-","D","-"
"Canada","D","D","D","-"
"China","3.0","-","3.0","-"
"El Salvador","D","-","D","-"
"Ethiopia","D","D","-","-"
"Germany","D","-","D","-"
"Ghana","D","-","D","-"
"Greece","D","-","D","-"
"Guyana","D","-","D","-"
"Laos","D","-","D","-"
"Mexico","9.0","6.0","3.0","-"
"Peru","D","-","D","-"
"Somalia","54.0","29.0","25.0","-"
"United Kingdom","D","-","D","-"
"Vietnam","3.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
