"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Owatonna, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","56.0","28.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","15.0","8.0","7.0","-"
"25 to 34 years","20.0","11.0","9.0","-"
"35 to 44 years","8.0","4.0","4.0","-"
"45 to 54 years","7.0","D","D","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","25.0","15.0","10.0","-"
"Married","22.0","9.0","13.0","-"
"Other","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","D","D","-"
"Production, transportation, and material moving occupations","9.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","27.0","11.0","16.0","-"
"Homemakers","-","-","-","-"
"Students or children","4.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","23.0","D","D","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"Leading countries of birth","","","",""
"China","D","-","D","-"
"Ethiopia","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","D","-","D","-"
"Kenya","3.0","D","D","-"
"Mexico","D","D","D","-"
"Netherlands","D","D","-","-"
"Philippines","D","-","D","-"
"Somalia","39.0","21.0","18.0","-"
"South Africa","D","-","D","-"
"Sudan","D","D","-","-"
"Togo","D","D","-","-"
"Vietnam","D","-","D","-"
"Yemen","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
