"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Iowa City, IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","179.0","78.0","101.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","21.0","7.0","14.0","-"
"25 to 34 years","50.0","19.0","31.0","-"
"35 to 44 years","55.0","29.0","26.0","-"
"45 to 54 years","37.0","16.0","21.0","-"
"55 to 64 years","11.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","48.0","23.0","25.0","-"
"Married","110.0","47.0","63.0","-"
"Other","21.0","8.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","58.0","32.0","26.0","-"
"Service occupations","25.0","9.0","16.0","-"
"Sales and office occupations","16.0","6.0","10.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","14.0","6.0","8.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","54.0","17.0","37.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","40.0","14.0","26.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","8.0","4.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Algeria","4.0","D","D","-"
"Cameroon","D","D","D","-"
"Canada","6.0","3.0","3.0","-"
"China","13.0","5.0","8.0","-"
"Egypt","D","D","-","-"
"Honduras","3.0","-","3.0","-"
"India","12.0","7.0","5.0","-"
"Iran","6.0","D","D","-"
"Kenya","6.0","3.0","3.0","-"
"Korea, South","11.0","5.0","6.0","-"
"Mexico","10.0","3.0","7.0","-"
"Nepal","3.0","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Philippines","4.0","-","4.0","-"
"Romania","4.0","D","D","-"
"Serbia and Montenegro","5.0","D","D","-"
"Sudan","23.0","12.0","11.0","-"
"Ukraine","3.0","-","3.0","-"
"Vietnam","5.0","-","5.0","-"
"Other","50.0","26.0","24.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
