"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fort Morgan, CO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","74.0","41.0","33.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","6.0","13.0","-"
"25 to 34 years","29.0","19.0","10.0","-"
"35 to 44 years","10.0","D","D","-"
"45 to 54 years","8.0","D","D","-"
"55 to 64 years","5.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","32.0","16.0","16.0","-"
"Married","35.0","D","D","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","34.0","21.0","13.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","18.0","8.0","10.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","12.0","D","D","-"
"Unknown","7.0","4.0","3.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bahamas, The","D","-","D","-"
"Congo, Democratic Republic of the","D","D","-","-"
"Congo, Republic of the","D","-","D","-"
"El Salvador","4.0","D","D","-"
"Guatemala","D","D","D","-"
"Mexico","39.0","24.0","15.0","-"
"Philippines","D","D","-","-"
"Romania","D","-","D","-"
"Somalia","23.0","11.0","12.0","-"
"Sudan","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
