"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Durham-Chapel Hill, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1007.0","484.0","523.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","116.0","66.0","50.0","-"
"25 to 34 years","220.0","99.0","121.0","-"
"35 to 44 years","335.0","145.0","190.0","-"
"45 to 54 years","207.0","113.0","94.0","-"
"55 to 64 years","83.0","45.0","38.0","-"
"65 years and over","46.0","16.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","230.0","126.0","104.0","-"
"Married","672.0","322.0","350.0","-"
"Other","105.0","36.0","69.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","331.0","158.0","173.0","-"
"Service occupations","129.0","55.0","74.0","-"
"Sales and office occupations","77.0","32.0","45.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","23.0","D","D","-"
"Production, transportation, and material moving occupations","89.0","D","D","-"
"Military","19.0","19.0","-","-"
"No occupation/not working outside home","253.0","86.0","167.0","-"
"Homemakers","60.0","3.0","57.0","-"
"Students or children","108.0","42.0","66.0","-"
"Retirees","29.0","13.0","16.0","-"
"Unemployed","56.0","28.0","28.0","-"
"Unknown","86.0","47.0","39.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","12.0","7.0","5.0","-"
"Burma","18.0","10.0","8.0","-"
"Canada","31.0","15.0","16.0","-"
"China","96.0","42.0","54.0","-"
"Colombia","24.0","11.0","13.0","-"
"El Salvador","42.0","19.0","23.0","-"
"Germany","22.0","12.0","10.0","-"
"Ghana","13.0","8.0","5.0","-"
"India","55.0","24.0","31.0","-"
"Jamaica","12.0","7.0","5.0","-"
"Kenya","26.0","11.0","15.0","-"
"Korea, South","18.0","7.0","11.0","-"
"Liberia","21.0","10.0","11.0","-"
"Mexico","92.0","52.0","40.0","-"
"Nigeria","37.0","19.0","18.0","-"
"Philippines","67.0","32.0","35.0","-"
"Romania","14.0","5.0","9.0","-"
"Sudan","12.0","6.0","6.0","-"
"Taiwan","17.0","8.0","9.0","-"
"United Kingdom","41.0","24.0","17.0","-"
"Other","336.0","155.0","181.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
