"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bellingham, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","409.0","178.0","231.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","47.0","23.0","24.0","-"
"25 to 34 years","91.0","31.0","60.0","-"
"35 to 44 years","83.0","37.0","46.0","-"
"45 to 54 years","84.0","41.0","43.0","-"
"55 to 64 years","52.0","22.0","30.0","-"
"65 years and over","52.0","24.0","28.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","61.0","32.0","29.0","-"
"Married","307.0","132.0","175.0","-"
"Other","41.0","14.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","53.0","29.0","24.0","-"
"Service occupations","37.0","10.0","27.0","-"
"Sales and office occupations","23.0","8.0","15.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","27.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","167.0","51.0","116.0","-"
"Homemakers","15.0","D","D","-"
"Students or children","24.0","D","D","-"
"Retirees","16.0","8.0","8.0","-"
"Unemployed","112.0","34.0","78.0","-"
"Unknown","88.0","47.0","41.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","3.0","D","D","-"
"Brazil","3.0","D","D","-"
"Cambodia","3.0","D","D","-"
"Canada","85.0","36.0","49.0","-"
"China","15.0","7.0","8.0","-"
"Egypt","5.0","D","D","-"
"El Salvador","4.0","D","D","-"
"Fiji","4.0","D","D","-"
"Germany","6.0","3.0","3.0","-"
"Guatemala","7.0","D","D","-"
"India","73.0","33.0","40.0","-"
"Korea, South","5.0","D","D","-"
"Mexico","30.0","13.0","17.0","-"
"New Zealand","5.0","D","D","-"
"Philippines","17.0","5.0","12.0","-"
"Russia","21.0","9.0","12.0","-"
"Soviet Union (former)","6.0","D","D","-"
"Ukraine","38.0","15.0","23.0","-"
"United Kingdom","9.0","D","D","-"
"Vietnam","11.0","3.0","8.0","-"
"Other","59.0","26.0","33.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
