"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Willmar, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","93.0","43.0","50.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","14.0","8.0","6.0","-"
"25 to 34 years","45.0","22.0","23.0","-"
"35 to 44 years","13.0","5.0","8.0","-"
"45 to 54 years","9.0","D","D","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","32.0","19.0","13.0","-"
"Married","45.0","19.0","26.0","-"
"Other","16.0","5.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","-","-"
"Service occupations","9.0","3.0","6.0","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","25.0","18.0","7.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","42.0","15.0","27.0","-"
"Homemakers","-","-","-","-"
"Students or children","-","-","-","-"
"Retirees","D","-","D","-"
"Unemployed","D","15.0","D","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bolivia","D","D","-","-"
"Canada","D","-","D","-"
"China","D","-","D","-"
"El Salvador","D","D","-","-"
"Ethiopia","D","-","D","-"
"Guatemala","D","D","D","-"
"Haiti","D","-","D","-"
"Honduras","D","D","-","-"
"Israel","D","-","D","-"
"Mexico","12.0","7.0","5.0","-"
"Peru","D","-","D","-"
"Philippines","D","-","D","-"
"Somalia","66.0","31.0","35.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
