"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Greensboro-High Point, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1065.0","542.0","523.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","122.0","55.0","67.0","-"
"25 to 34 years","267.0","133.0","134.0","-"
"35 to 44 years","326.0","162.0","164.0","-"
"45 to 54 years","189.0","104.0","85.0","-"
"55 to 64 years","106.0","65.0","41.0","-"
"65 years and over","55.0","23.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","244.0","146.0","98.0","-"
"Married","693.0","343.0","350.0","-"
"Other","128.0","53.0","75.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","204.0","109.0","95.0","-"
"Service occupations","121.0","49.0","72.0","-"
"Sales and office occupations","79.0","35.0","44.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","35.0","32.0","3.0","-"
"Production, transportation, and material moving occupations","193.0","131.0","62.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","328.0","118.0","210.0","-"
"Homemakers","71.0","-","71.0","-"
"Students or children","110.0","56.0","54.0","-"
"Retirees","30.0","18.0","12.0","-"
"Unemployed","117.0","44.0","73.0","-"
"Unknown","102.0","65.0","37.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","20.0","12.0","8.0","-"
"Canada","27.0","11.0","16.0","-"
"China","18.0","8.0","10.0","-"
"Colombia","26.0","13.0","13.0","-"
"Congo, Democratic Republic of the","16.0","10.0","6.0","-"
"El Salvador","16.0","7.0","9.0","-"
"Ghana","18.0","13.0","5.0","-"
"India","77.0","35.0","42.0","-"
"Korea, South","20.0","9.0","11.0","-"
"Liberia","27.0","10.0","17.0","-"
"Mexico","89.0","46.0","43.0","-"
"Niger","19.0","14.0","5.0","-"
"Nigeria","31.0","13.0","18.0","-"
"Pakistan","74.0","38.0","36.0","-"
"Peru","17.0","8.0","9.0","-"
"Philippines","27.0","10.0","17.0","-"
"Sudan","62.0","43.0","19.0","-"
"Togo","22.0","14.0","8.0","-"
"United Kingdom","16.0","9.0","7.0","-"
"Vietnam","109.0","53.0","56.0","-"
"Other","332.0","166.0","166.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
