"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Portland-Vancouver-Hillsboro, OR-WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5184.0","2333.0","2851.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","520.0","221.0","299.0","-"
"25 to 34 years","1391.0","575.0","816.0","-"
"35 to 44 years","1381.0","669.0","712.0","-"
"45 to 54 years","895.0","442.0","453.0","-"
"55 to 64 years","513.0","227.0","286.0","-"
"65 years and over","484.0","199.0","285.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1026.0","525.0","501.0","-"
"Married","3579.0","1630.0","1949.0","-"
"Other","579.0","178.0","401.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","829.0","426.0","403.0","-"
"Service occupations","413.0","144.0","269.0","-"
"Sales and office occupations","184.0","61.0","123.0","-"
"Farming, fishing, and forestry occupations","17.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","89.0","D","D","-"
"Production, transportation, and material moving occupations","424.0","301.0","123.0","-"
"Military","4.0","4.0","-","-"
"No occupation/not working outside home","1570.0","573.0","997.0","-"
"Homemakers","169.0","-","169.0","-"
"Students or children","262.0","113.0","149.0","-"
"Retirees","173.0","67.0","106.0","-"
"Unemployed","966.0","393.0","573.0","-"
"Unknown","1654.0","724.0","930.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","60.0","36.0","24.0","-"
"Canada","111.0","47.0","64.0","-"
"China","304.0","134.0","170.0","-"
"Cuba","63.0","40.0","23.0","-"
"Ethiopia","98.0","38.0","60.0","-"
"India","268.0","133.0","135.0","-"
"Iran","78.0","37.0","41.0","-"
"Korea, South","93.0","41.0","52.0","-"
"Mexico","744.0","396.0","348.0","-"
"Moldova","107.0","52.0","55.0","-"
"Philippines","197.0","56.0","141.0","-"
"Romania","120.0","50.0","70.0","-"
"Russia","257.0","107.0","150.0","-"
"Somalia","131.0","57.0","74.0","-"
"Soviet Union (former)","87.0","34.0","53.0","-"
"Thailand","54.0","11.0","43.0","-"
"Ukraine","520.0","217.0","303.0","-"
"United Kingdom","91.0","51.0","40.0","-"
"Uzbekistan","64.0","23.0","41.0","-"
"Vietnam","344.0","129.0","215.0","-"
"Other","1392.0","643.0","749.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
