"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rocky Mount, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","54.0","26.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","D","D","-"
"25 to 34 years","15.0","4.0","11.0","-"
"35 to 44 years","14.0","7.0","7.0","-"
"45 to 54 years","8.0","D","D","-"
"55 to 64 years","D","D","4.0","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","37.0","18.0","19.0","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","5.0","8.0","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","8.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","15.0","6.0","9.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","D","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","-","-"
"Canada","4.0","D","D","-"
"China","D","D","D","-"
"Colombia","D","-","D","-"
"Costa Rica","D","D","D","-"
"Egypt","D","D","D","-"
"Ethiopia","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"India","D","-","D","-"
"Jordan","3.0","D","D","-"
"Mexico","22.0","11.0","11.0","-"
"Netherlands","D","-","D","-"
"Pakistan","D","-","D","-"
"Philippines","D","-","D","-"
"Vietnam","4.0","D","D","-"
"Yemen","3.0","3.0","-","-"
"Zimbabwe","D","D","D","-"
"Unknown","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
