"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Statesville-Mooresville, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","172.0","89.0","83.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","17.0","D","D","-"
"25 to 34 years","29.0","13.0","16.0","-"
"35 to 44 years","63.0","30.0","33.0","-"
"45 to 54 years","44.0","23.0","21.0","-"
"55 to 64 years","12.0","5.0","7.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","29.0","20.0","9.0","-"
"Married","126.0","59.0","67.0","-"
"Other","17.0","10.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","48.0","30.0","18.0","-"
"Service occupations","15.0","9.0","6.0","-"
"Sales and office occupations","D","D","4.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","36.0","22.0","14.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","42.0","11.0","31.0","-"
"Homemakers","17.0","-","17.0","-"
"Students or children","14.0","6.0","8.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","18.0","8.0","10.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","D","-"
"Brazil","D","D","D","-"
"Canada","7.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","30.0","17.0","13.0","-"
"Dominican Republic","3.0","3.0","-","-"
"Ecuador","5.0","D","D","-"
"Egypt","D","D","D","-"
"El Salvador","7.0","D","D","-"
"Germany","3.0","D","D","-"
"Guatemala","3.0","D","D","-"
"India","26.0","13.0","13.0","-"
"Korea, South","9.0","5.0","4.0","-"
"Laos","D","D","D","-"
"Mexico","24.0","15.0","9.0","-"
"Nicaragua","4.0","D","D","-"
"Philippines","3.0","-","3.0","-"
"South Africa","5.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Zimbabwe","4.0","D","D","-"
"Other","23.0","11.0","12.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
