"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Deming, NM","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","54.0","26.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","11.0","5.0","6.0","-"
"25 to 34 years","12.0","4.0","8.0","-"
"35 to 44 years","6.0","D","D","-"
"45 to 54 years","9.0","D","D","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","D","D","-"
"Married","34.0","15.0","19.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","-","5.0","-"
"Service occupations","10.0","6.0","4.0","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","23.0","11.0","12.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","7.0","D","D","-"
"Unemployed","11.0","D","D","-"
"Unknown","6.0","3.0","3.0","-"
"","","","",""
"Leading countries of birth","","","",""
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Guatemala","D","D","-","-"
"India","D","-","D","-"
"Mexico","46.0","D","D","-"
"Philippines","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
