"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ottawa-Streator, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","60.0","26.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","D","D","-"
"25 to 34 years","16.0","6.0","10.0","-"
"35 to 44 years","20.0","6.0","14.0","-"
"45 to 54 years","8.0","D","D","-"
"55 to 64 years","10.0","6.0","4.0","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","49.0","18.0","31.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","D","D","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","14.0","7.0","7.0","-"
"Homemakers","D","-","D","-"
"Students or children","3.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","7.0","D","D","-"
"Unknown","9.0","5.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","D","-"
"China","3.0","-","3.0","-"
"Dominican Republic","D","D","-","-"
"Egypt","D","-","D","-"
"Honduras","D","-","D","-"
"India","D","D","-","-"
"Korea, South","D","-","D","-"
"Lithuania","D","-","D","-"
"Macedonia","D","-","D","-"
"Mexico","33.0","18.0","15.0","-"
"Philippines","7.0","D","D","-"
"Poland","D","D","-","-"
"Portugal","D","-","D","-"
"Serbia and Montenegro","D","D","-","-"
"Thailand","D","-","D","-"
"Ukraine","D","-","D","-"
"Vietnam","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
