"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charlotte-Gastonia-Rock Hill, NC-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2981.0","1400.0","1581.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","270.0","141.0","129.0","-"
"25 to 34 years","790.0","344.0","446.0","-"
"35 to 44 years","1000.0","481.0","519.0","-"
"45 to 54 years","541.0","242.0","299.0","-"
"55 to 64 years","231.0","125.0","106.0","-"
"65 years and over","149.0","67.0","82.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","562.0","311.0","251.0","-"
"Married","2094.0","952.0","1142.0","-"
"Other","325.0","137.0","188.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","792.0","430.0","362.0","-"
"Service occupations","315.0","98.0","217.0","-"
"Sales and office occupations","298.0","115.0","183.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","82.0","78.0","4.0","-"
"Production, transportation, and material moving occupations","431.0","292.0","139.0","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","763.0","213.0","550.0","-"
"Homemakers","223.0","D","D","-"
"Students or children","250.0","113.0","137.0","-"
"Retirees","71.0","D","D","-"
"Unemployed","219.0","69.0","150.0","-"
"Unknown","294.0","168.0","126.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","39.0","16.0","23.0","-"
"Canada","68.0","31.0","37.0","-"
"China","50.0","24.0","26.0","-"
"Colombia","233.0","110.0","123.0","-"
"Dominican Republic","48.0","20.0","28.0","-"
"Ecuador","91.0","37.0","54.0","-"
"El Salvador","83.0","39.0","44.0","-"
"Ethiopia","52.0","24.0","28.0","-"
"Ghana","44.0","27.0","17.0","-"
"India","283.0","141.0","142.0","-"
"Jamaica","44.0","22.0","22.0","-"
"Liberia","60.0","22.0","38.0","-"
"Mexico","203.0","110.0","93.0","-"
"Nigeria","41.0","21.0","20.0","-"
"Peru","85.0","27.0","58.0","-"
"Philippines","60.0","20.0","40.0","-"
"Ukraine","57.0","22.0","35.0","-"
"United Kingdom","73.0","31.0","42.0","-"
"Venezuela","44.0","17.0","27.0","-"
"Vietnam","157.0","74.0","83.0","-"
"Other","1165.0","564.0","601.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
