"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lexington-Fayette, KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","474.0","222.0","252.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","55.0","27.0","28.0","-"
"25 to 34 years","116.0","42.0","74.0","-"
"35 to 44 years","164.0","79.0","85.0","-"
"45 to 54 years","90.0","46.0","44.0","-"
"55 to 64 years","28.0","19.0","9.0","-"
"65 years and over","21.0","9.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","90.0","46.0","44.0","-"
"Married","340.0","161.0","179.0","-"
"Other","44.0","15.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","132.0","71.0","61.0","-"
"Service occupations","51.0","26.0","25.0","-"
"Sales and office occupations","44.0","12.0","32.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","38.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","138.0","51.0","87.0","-"
"Homemakers","67.0","18.0","49.0","-"
"Students or children","40.0","18.0","22.0","-"
"Retirees","11.0","6.0","5.0","-"
"Unemployed","20.0","9.0","11.0","-"
"Unknown","56.0","21.0","35.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","7.0","4.0","3.0","-"
"Bulgaria","10.0","6.0","4.0","-"
"Cambodia","8.0","D","D","-"
"Canada","14.0","8.0","6.0","-"
"China","31.0","19.0","12.0","-"
"Colombia","13.0","4.0","9.0","-"
"Cuba","7.0","D","D","-"
"Ghana","7.0","3.0","4.0","-"
"India","36.0","18.0","18.0","-"
"Iran","7.0","D","D","-"
"Jordan","8.0","4.0","4.0","-"
"Mexico","37.0","23.0","14.0","-"
"Nepal","12.0","7.0","5.0","-"
"Pakistan","17.0","8.0","9.0","-"
"Philippines","23.0","10.0","13.0","-"
"Russia","13.0","D","D","-"
"South Africa","6.0","3.0","3.0","-"
"Ukraine","32.0","16.0","16.0","-"
"United Kingdom","11.0","7.0","4.0","-"
"Vietnam","7.0","D","D","-"
"Other","164.0","68.0","96.0","-"
"Unknown","4.0","4.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
