"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lincoln, NE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","363.0","166.0","197.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","35.0","13.0","22.0","-"
"25 to 34 years","130.0","53.0","77.0","-"
"35 to 44 years","93.0","47.0","46.0","-"
"45 to 54 years","53.0","30.0","23.0","-"
"55 to 64 years","28.0","11.0","17.0","-"
"65 years and over","24.0","12.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","84.0","51.0","33.0","-"
"Married","242.0","105.0","137.0","-"
"Other","37.0","10.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","64.0","28.0","36.0","-"
"Service occupations","51.0","13.0","38.0","-"
"Sales and office occupations","20.0","10.0","10.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","68.0","45.0","23.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","93.0","31.0","62.0","-"
"Homemakers","16.0","D","D","-"
"Students or children","39.0","17.0","22.0","-"
"Retirees","11.0","D","D","-"
"Unemployed","27.0","7.0","20.0","-"
"Unknown","58.0","30.0","28.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","6.0","D","D","-"
"Bosnia and Herzegovina","16.0","9.0","7.0","-"
"Burma","4.0","D","D","-"
"Canada","8.0","5.0","3.0","-"
"China","11.0","3.0","8.0","-"
"Colombia","5.0","D","D","-"
"Congo, Democratic Republic of the","3.0","D","D","-"
"Ethiopia","4.0","D","D","-"
"Guatemala","5.0","D","D","-"
"India","15.0","8.0","7.0","-"
"Iran","7.0","D","D","-"
"Iraq","34.0","18.0","16.0","-"
"Mexico","29.0","15.0","14.0","-"
"Peru","6.0","-","6.0","-"
"Philippines","8.0","D","D","-"
"Russia","5.0","D","D","-"
"Sudan","47.0","23.0","24.0","-"
"Syria","6.0","D","D","-"
"Ukraine","17.0","7.0","10.0","-"
"Vietnam","57.0","22.0","35.0","-"
"Other","70.0","33.0","37.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
