"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Syracuse, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","612.0","295.0","317.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","76.0","44.0","32.0","-"
"25 to 34 years","177.0","85.0","92.0","-"
"35 to 44 years","164.0","82.0","82.0","-"
"45 to 54 years","97.0","44.0","53.0","-"
"55 to 64 years","51.0","19.0","32.0","-"
"65 years and over","47.0","21.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","161.0","96.0","65.0","-"
"Married","376.0","178.0","198.0","-"
"Other","75.0","21.0","54.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","98.0","56.0","42.0","-"
"Service occupations","56.0","23.0","33.0","-"
"Sales and office occupations","38.0","12.0","26.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","75.0","53.0","22.0","-"
"Military","4.0","4.0","-","-"
"No occupation/not working outside home","216.0","87.0","129.0","-"
"Homemakers","21.0","-","21.0","-"
"Students or children","61.0","29.0","32.0","-"
"Retirees","13.0","4.0","9.0","-"
"Unemployed","121.0","54.0","67.0","-"
"Unknown","122.0","57.0","65.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","8.0","D","D","-"
"Bosnia and Herzegovina","46.0","21.0","25.0","-"
"Canada","22.0","8.0","14.0","-"
"China","22.0","12.0","10.0","-"
"Cuba","56.0","33.0","23.0","-"
"Egypt","9.0","3.0","6.0","-"
"Ghana","7.0","D","D","-"
"India","25.0","13.0","12.0","-"
"Jordan","12.0","4.0","8.0","-"
"Liberia","9.0","3.0","6.0","-"
"Philippines","12.0","4.0","8.0","-"
"Poland","9.0","5.0","4.0","-"
"Russia","9.0","4.0","5.0","-"
"Somalia","19.0","13.0","6.0","-"
"Soviet Union (former)","10.0","5.0","5.0","-"
"Sudan","31.0","21.0","10.0","-"
"Ukraine","35.0","13.0","22.0","-"
"United Kingdom","13.0","8.0","5.0","-"
"Uzbekistan","11.0","3.0","8.0","-"
"Vietnam","26.0","11.0","15.0","-"
"Other","221.0","107.0","114.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
