"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Elizabethtown, KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","213.0","175.0","38.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","62.0","62.0","-","-"
"25 to 34 years","94.0","86.0","8.0","-"
"35 to 44 years","37.0","21.0","16.0","-"
"45 to 54 years","14.0","D","D","-"
"55 to 64 years","D","-","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","87.0","87.0","-","-"
"Married","117.0","83.0","34.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","8.0","5.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","D","3.0","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","67.0","67.0","-","-"
"No occupation/not working outside home","38.0","21.0","17.0","-"
"Homemakers","14.0","D","D","-"
"Students or children","18.0","18.0","-","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","D","-"
"Unknown","77.0","72.0","5.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","D","D","-","-"
"China","8.0","8.0","-","-"
"Colombia","6.0","6.0","-","-"
"Dominican Republic","7.0","D","D","-"
"Germany","18.0","7.0","11.0","-"
"Ghana","11.0","11.0","-","-"
"Haiti","5.0","5.0","-","-"
"India","6.0","D","D","-"
"Iraq","4.0","4.0","-","-"
"Jamaica","8.0","8.0","-","-"
"Kenya","D","D","-","-"
"Korea, South","12.0","8.0","4.0","-"
"Liberia","4.0","4.0","-","-"
"Mexico","19.0","D","D","-"
"Pakistan","6.0","3.0","3.0","-"
"Peru","3.0","3.0","-","-"
"Philippines","17.0","D","D","-"
"Poland","3.0","D","D","-"
"Russia","3.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Other","65.0","54.0","11.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
