"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: St. Louis, MO-IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2499.0","1105.0","1394.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","233.0","109.0","124.0","-"
"25 to 34 years","620.0","246.0","374.0","-"
"35 to 44 years","769.0","345.0","424.0","-"
"45 to 54 years","476.0","221.0","255.0","-"
"55 to 64 years","218.0","105.0","113.0","-"
"65 years and over","183.0","79.0","104.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","462.0","226.0","236.0","-"
"Married","1765.0","791.0","974.0","-"
"Other","272.0","88.0","184.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","624.0","327.0","297.0","-"
"Service occupations","327.0","106.0","221.0","-"
"Sales and office occupations","164.0","61.0","103.0","-"
"Farming, fishing, and forestry occupations","4.0","4.0","-","-"
"Construction, extraction, maintenance and repair occupations","31.0","D","D","-"
"Production, transportation, and material moving occupations","269.0","D","D","-"
"Military","7.0","7.0","-","-"
"No occupation/not working outside home","1032.0","353.0","679.0","-"
"Homemakers","192.0","3.0","189.0","-"
"Students or children","189.0","75.0","114.0","-"
"Retirees","110.0","46.0","64.0","-"
"Unemployed","541.0","229.0","312.0","-"
"Unknown","41.0","24.0","17.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","31.0","14.0","17.0","-"
"Albania","52.0","23.0","29.0","-"
"Bosnia and Herzegovina","399.0","196.0","203.0","-"
"Bulgaria","33.0","16.0","17.0","-"
"Canada","44.0","24.0","20.0","-"
"China","120.0","42.0","78.0","-"
"Colombia","42.0","18.0","24.0","-"
"Ethiopia","55.0","24.0","31.0","-"
"India","281.0","141.0","140.0","-"
"Kenya","36.0","18.0","18.0","-"
"Korea, South","39.0","17.0","22.0","-"
"Mexico","118.0","58.0","60.0","-"
"Nigeria","32.0","15.0","17.0","-"
"Pakistan","60.0","29.0","31.0","-"
"Philippines","106.0","35.0","71.0","-"
"Russia","32.0","10.0","22.0","-"
"Somalia","36.0","18.0","18.0","-"
"Ukraine","32.0","13.0","19.0","-"
"United Kingdom","33.0","15.0","18.0","-"
"Vietnam","177.0","63.0","114.0","-"
"Other","735.0","311.0","424.0","-"
"Unknown","6.0","5.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
