"Persons Naturalized During Fiscal Year 2011","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fargo, ND-MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","246.0","110.0","136.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","39.0","15.0","24.0","-"
"25 to 34 years","86.0","34.0","52.0","-"
"35 to 44 years","53.0","29.0","24.0","-"
"45 to 54 years","43.0","21.0","22.0","-"
"55 to 64 years","21.0","11.0","10.0","-"
"65 years and over","4.0","-","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","76.0","43.0","33.0","-"
"Married","148.0","59.0","89.0","-"
"Other","22.0","8.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","40.0","23.0","17.0","-"
"Service occupations","32.0","9.0","23.0","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","70.0","38.0","32.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","80.0","30.0","50.0","-"
"Homemakers","D","-","D","-"
"Students or children","29.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","28.0","D","D","-"
"Unknown","3.0","3.0","-","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","3.0","D","D","-"
"Bosnia and Herzegovina","44.0","20.0","24.0","-"
"Brazil","3.0","D","D","-"
"Cambodia","3.0","D","D","-"
"Canada","7.0","4.0","3.0","-"
"China","D","-","D","-"
"Colombia","D","D","D","-"
"Ghana","3.0","3.0","-","-"
"India","6.0","D","D","-"
"Iran","6.0","D","D","-"
"Iraq","14.0","5.0","9.0","-"
"Liberia","13.0","D","D","-"
"Mexico","6.0","D","D","-"
"Pakistan","3.0","D","D","-"
"Philippines","8.0","-","8.0","-"
"Rwanda","3.0","D","D","-"
"Serbia and Montenegro","5.0","D","D","-"
"Somalia","44.0","24.0","20.0","-"
"Sudan","25.0","14.0","11.0","-"
"Vietnam","8.0","D","D","-"
"Other","38.0","17.0","21.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
