"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Warsaw, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","81.0","47.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","34.0","19.0","15.0","-"
"35 to 44 years","22.0","12.0","10.0","-"
"45 to 54 years","9.0","5.0","4.0","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","4.0","4.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","6.0","5.0","-"
"Married","63.0","38.0","25.0","-"
"Other","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","7.0","3.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","8.0","5.0","3.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","50.0","27.0","23.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Algeria","D","D","-","-"
"Argentina","3.0","D","D","-"
"Brazil","D","D","-","-"
"Cambodia","D","-","D","-"
"Canada","D","D","-","-"
"China","5.0","D","D","-"
"Colombia","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","D","D","D","-"
"India","D","D","-","-"
"Korea","D","D","D","-"
"Laos","D","D","-","-"
"Malaysia","D","-","D","-"
"Mexico","46.0","25.0","21.0","-"
"Morocco","D","D","-","-"
"Netherlands","D","D","-","-"
"Nigeria","D","-","D","-"
"Philippines","3.0","D","D","-"
"Russia","D","D","D","-"
"Vietnam","D","D","D","-"
"Other","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
