"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Chattanooga, TN-GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","376.0","182.0","194.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","34.0","17.0","17.0","-"
"25 to 34 years","96.0","43.0","53.0","-"
"35 to 44 years","111.0","51.0","60.0","-"
"45 to 54 years","70.0","31.0","39.0","-"
"55 to 64 years","55.0","36.0","19.0","-"
"65 years and over","10.0","4.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","72.0","44.0","28.0","-"
"Married","275.0","127.0","148.0","-"
"Other","29.0","11.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","33.0","16.0","17.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","10.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","19.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","30.0","11.0","19.0","-"
"Homemakers","D","-","D","-"
"Students or children","24.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","281.0","133.0","148.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","22.0","13.0","9.0","-"
"Brazil","7.0","3.0","4.0","-"
"Cambodia","8.0","4.0","4.0","-"
"Canada","19.0","12.0","7.0","-"
"Colombia","9.0","3.0","6.0","-"
"Dominican Republic","7.0","D","D","-"
"Haiti","6.0","3.0","3.0","-"
"Honduras","5.0","D","D","-"
"India","71.0","33.0","38.0","-"
"Iraq","9.0","D","D","-"
"Korea","10.0","D","D","-"
"Laos","9.0","5.0","4.0","-"
"Mexico","30.0","14.0","16.0","-"
"Nicaragua","5.0","D","D","-"
"Peru","10.0","5.0","5.0","-"
"Philippines","20.0","8.0","12.0","-"
"Ukraine","10.0","4.0","6.0","-"
"United Kingdom","10.0","7.0","3.0","-"
"Venezuela","6.0","D","D","-"
"Vietnam","11.0","8.0","3.0","-"
"Other","92.0","44.0","48.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
