"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Carson City, NV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","155.0","71.0","84.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","11.0","3.0","8.0","-"
"25 to 34 years","42.0","17.0","25.0","-"
"35 to 44 years","68.0","29.0","39.0","-"
"45 to 54 years","20.0","12.0","8.0","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","6.0","16.0","-"
"Married","111.0","54.0","57.0","-"
"Other","22.0","11.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","7.0","4.0","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","14.0","8.0","6.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","12.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","4.0","-","4.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","94.0","43.0","51.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Barbados","D","D","-","-"
"Canada","4.0","D","D","-"
"China","3.0","D","D","-"
"El Salvador","3.0","D","D","-"
"France","D","D","D","-"
"Germany","D","D","D","-"
"Guatemala","D","D","-","-"
"Honduras","D","D","D","-"
"Hong Kong","D","D","-","-"
"India","8.0","5.0","3.0","-"
"Iran","3.0","D","D","-"
"Mexico","82.0","38.0","44.0","-"
"Nicaragua","17.0","7.0","10.0","-"
"Peru","D","-","D","-"
"Philippines","19.0","7.0","12.0","-"
"Poland","D","D","D","-"
"United Kingdom","D","-","D","-"
"Vietnam","3.0","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
