"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Roseburg, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","54.0","15.0","39.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","-","D","-"
"25 to 34 years","15.0","4.0","11.0","-"
"35 to 44 years","11.0","3.0","8.0","-"
"45 to 54 years","10.0","D","D","-"
"55 to 64 years","10.0","D","D","-"
"65 years and over","D","D","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","44.0","D","D","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","3.0","6.0","-"
"Service occupations","4.0","-","4.0","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","-","-"
"Retirees","3.0","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","27.0","8.0","19.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","4.0","-","4.0","-"
"China","6.0","D","D","-"
"El Salvador","D","D","-","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"India","5.0","D","D","-"
"Japan","D","-","D","-"
"Korea","D","D","-","-"
"Laos","D","-","D","-"
"Mexico","12.0","5.0","7.0","-"
"Nicaragua","D","-","D","-"
"Nigeria","D","-","D","-"
"Norway","D","-","D","-"
"Philippines","7.0","-","7.0","-"
"Russia","5.0","-","5.0","-"
"United Kingdom","3.0","D","D","-"
"Venezuela","D","-","D","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
