"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: El Campo, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","53.0","27.0","26.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","14.0","7.0","7.0","-"
"35 to 44 years","10.0","5.0","5.0","-"
"45 to 54 years","13.0","7.0","6.0","-"
"55 to 64 years","D","D","4.0","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","44.0","22.0","22.0","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","3.0","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","D","-","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","41.0","20.0","21.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Czechoslovakia (former)","D","D","-","-"
"El Salvador","D","D","-","-"
"India","D","-","D","-"
"Jordan","D","D","-","-"
"Kuwait","D","-","D","-"
"Mexico","44.0","D","D","-"
"Nicaragua","D","D","-","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
