"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ontario, OR-ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55.0","25.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","15.0","7.0","8.0","-"
"35 to 44 years","15.0","9.0","6.0","-"
"45 to 54 years","D","D","D","-"
"55 to 64 years","11.0","4.0","7.0","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","6.0","7.0","-"
"Married","33.0","14.0","19.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","4.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","29.0","15.0","14.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","D","-","D","-"
"Chile","D","D","-","-"
"India","D","-","D","-"
"Mexico","46.0","22.0","24.0","-"
"Peru","D","D","-","-"
"Philippines","D","-","D","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
