"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Coeur d'Alene, ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59.0","17.0","42.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","-","D","-"
"25 to 34 years","7.0","D","D","-"
"35 to 44 years","20.0","6.0","14.0","-"
"45 to 54 years","19.0","5.0","14.0","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3.0","D","D","-"
"Married","49.0","13.0","36.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","8.0","D","D","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","-","9.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","D","-","D","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","34.0","11.0","23.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","-","D","-"
"Canada","10.0","D","D","-"
"China","D","D","D","-"
"Costa Rica","D","-","D","-"
"Croatia","D","-","D","-"
"Czech Republic","D","-","D","-"
"El Salvador","D","D","-","-"
"Germany","D","D","-","-"
"Honduras","D","-","D","-"
"Hong Kong","D","D","-","-"
"India","D","-","D","-"
"Jordan","D","-","D","-"
"Mexico","12.0","4.0","8.0","-"
"Peru","D","D","-","-"
"Philippines","5.0","D","D","-"
"Russia","4.0","D","D","-"
"Serbia and Montenegro","D","D","-","-"
"South Africa","D","-","D","-"
"Switzerland","D","-","D","-"
"United Kingdom","5.0","D","D","-"
"Other","5.0","-","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
