"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Portland-South Portland-Biddeford, ME","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","595.0","261.0","334.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","76.0","39.0","37.0","-"
"25 to 34 years","160.0","73.0","87.0","-"
"35 to 44 years","155.0","66.0","89.0","-"
"45 to 54 years","115.0","47.0","68.0","-"
"55 to 64 years","56.0","24.0","32.0","-"
"65 years and over","33.0","12.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","142.0","77.0","65.0","-"
"Married","375.0","159.0","216.0","-"
"Other","78.0","25.0","53.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","20.0","D","D","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","11.0","D","D","-"
"Military","14.0","11.0","3.0","-"
"No occupation/not working outside home","63.0","24.0","39.0","-"
"Homemakers","5.0","-","5.0","-"
"Students or children","53.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","479.0","205.0","274.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","24.0","11.0","13.0","-"
"Brazil","10.0","4.0","6.0","-"
"Bulgaria","10.0","3.0","7.0","-"
"Cambodia","29.0","12.0","17.0","-"
"Canada","29.0","8.0","21.0","-"
"China","19.0","7.0","12.0","-"
"Congo, Republic of the","11.0","5.0","6.0","-"
"Dominican Republic","14.0","7.0","7.0","-"
"El Salvador","8.0","3.0","5.0","-"
"Germany","9.0","D","D","-"
"India","12.0","8.0","4.0","-"
"Mexico","9.0","5.0","4.0","-"
"Philippines","20.0","4.0","16.0","-"
"Russia","18.0","7.0","11.0","-"
"Somalia","59.0","22.0","37.0","-"
"Sudan","59.0","37.0","22.0","-"
"Thailand","13.0","7.0","6.0","-"
"Ukraine","9.0","D","D","-"
"United Kingdom","19.0","9.0","10.0","-"
"Vietnam","50.0","20.0","30.0","-"
"Other","164.0","79.0","85.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
