"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tuscaloosa, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55.0","26.0","29.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","D","D","-"
"25 to 34 years","18.0","7.0","11.0","-"
"35 to 44 years","15.0","8.0","7.0","-"
"45 to 54 years","9.0","4.0","5.0","-"
"55 to 64 years","D","3.0","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","38.0","17.0","21.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","5.0","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","3.0","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","39.0","20.0","19.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Bahamas, The","D","D","-","-"
"Canada","4.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","D","D","-","-"
"Costa Rica","D","D","-","-"
"Cuba","D","D","-","-"
"Egypt","D","D","-","-"
"El Salvador","D","-","D","-"
"Ethiopia","D","-","D","-"
"Germany","D","D","-","-"
"Guatemala","D","-","D","-"
"India","4.0","D","D","-"
"Malaysia","D","-","D","-"
"Mexico","4.0","D","D","-"
"Philippines","4.0","D","D","-"
"Romania","D","-","D","-"
"Senegal","D","D","-","-"
"Taiwan","D","-","D","-"
"United Kingdom","D","-","D","-"
"Other","13.0","7.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
