"Persons Naturalized During Fiscal Year 2008","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Grants Pass, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55.0","16.0","39.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","12.0","3.0","9.0","-"
"35 to 44 years","8.0","D","D","-"
"45 to 54 years","15.0","6.0","9.0","-"
"55 to 64 years","11.0","3.0","8.0","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","49.0","13.0","36.0","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","3.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","4.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","23.0","9.0","14.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bulgaria","D","-","D","-"
"Canada","5.0","D","D","-"
"China","5.0","D","D","-"
"El Salvador","3.0","D","D","-"
"France","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","D","-","D","-"
"India","D","-","D","-"
"Ireland","D","-","D","-"
"Israel","D","-","D","-"
"Malta","D","D","-","-"
"Mexico","17.0","4.0","13.0","-"
"New Zealand","D","-","D","-"
"Panama","D","-","D","-"
"Philippines","7.0","D","D","-"
"Russia","D","-","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
